quantity_match,unit_match,price_match,price_per_unit_match,is_promo,promo_price_per_unit_match,brand,description,image_url,origin,price,price_per_unit,product_id,promo_price,shelter_child,shelter_main,shelter_parent,url,shelter,is_available,clean_name,ean,is_frozen
0.5,kg,8.42,16.84,False,8.42,,Viande bovine pour fondue 4 personnes - 500g,https://fd4-photos.leclercdrive.fr/image.ashx?id=727553&use=l&cat=p&typeid=i,France,8.42 €,16.84 € / kg,27492,8.42 €,Viande bovine,Viandes Poissons,Boucherie,https://fd4-courses.leclercdrive.fr/magasin-127811-Bois-dArcy/fiche-produits-27492-Viande-bovine-pour-fondue.aspx,"['Viandes Poissons', 'Boucherie', 'Viande bovine']",,viande vin pour fondue 5,3266110094491,False
0.3,kg,12.81,42.7,False,12.81,,Veau 2x côtes *** À griller Bio - 300g,https://fd4-photos.leclercdrive.fr/image.ashx?id=1019884&use=l&cat=p&typeid=i,,12.81 €,42.70 € / kg,54137,12.81 €,Veau,Viandes Poissons,Boucherie,https://fd4-courses.leclercdrive.fr/magasin-127811-Bois-dArcy/fiche-produits-54137-Veau-2x-cotes-.aspx,"['Viandes Poissons', 'Boucherie', 'Veau']",,veau île 3,3266110097478,false
0.26,kg,6.49,24.96,False,6.49,,Veau 2x escalope ***  à griller - 260g,https://fd4-photos.leclercdrive.fr/image.ashx?id=734671&use=l&cat=p&typeid=i,,6.49 €,24.96 € / kg,27495,6.49 €,Veau,Viandes Poissons,Boucherie,https://fd4-courses.leclercdrive.fr/magasin-127811-Bois-dArcy/fiche-produits-27495-Veau-2x-escalope-.aspx,"['Viandes Poissons', 'Boucherie', 'Veau']",,veau escalope île,3266110094521,False
0.13,kg,3.24,24.92,False,3.24,,Veau 1x escalope *** à griller - 130g,https://fd4-photos.leclercdrive.fr/image.ashx?id=734679&use=l&cat=p&typeid=i,,3.24 €,24.92 € / kg,7306,3.24 €,Veau,Viandes Poissons,Boucherie,https://fd4-courses.leclercdrive.fr/magasin-127811-Bois-dArcy/fiche-produits-7306-Veau-1x-escalope-.aspx,"['Viandes Poissons', 'Boucherie', 'Veau']",,veau escalope île 3,3266110093319,False
0.6,kg,9.1,15.17,False,9.1,,Veau osso bucco à mijoter - 600g,https://fd4-photos.leclercdrive.fr/image.ashx?id=805092&use=l&cat=p&typeid=i,,9.10 €,15.17 € / kg,44187,9.10 €,Veau,Viandes Poissons,Boucherie,https://fd4-courses.leclercdrive.fr/magasin-127811-Bois-dArcy/fiche-produits-44187-Veau-osso-bucco.aspx,"['Viandes Poissons', 'Boucherie', 'Veau']",,veau osso bucco,3266110098901,False
0.78,kg,10.49,13.45,False,10.49,Férial,Veau : Paupiette Férial x6 780g,https://fd4-photos.leclercdrive.fr/image.ashx?id=1670846&use=l&cat=p&typeid=i,,10.49 €,13.45 € / kg,18072,10.49 €,Veau,Viandes Poissons,Boucherie,https://fd4-courses.leclercdrive.fr/magasin-127811-Bois-dArcy/fiche-produits-18072-Veau-Paupiette-Ferial-x6.aspx,"['Viandes Poissons', 'Boucherie', 'Veau']",,veau paupiette,3661112083212,False
0.39,kg,5.35,13.72,False,5.35,,Paupiettes de veau Ferial x3 - 390g,https://fd4-photos.leclercdrive.fr/image.ashx?id=1103112&use=l&cat=p&typeid=i,,5.35 €,13.72 € / kg,53652,5.35 €,Veau,Viandes Poissons,Boucherie,https://fd4-courses.leclercdrive.fr/magasin-127811-Bois-dArcy/fiche-produits-53652-Paupiettes-de-veau-Ferial.aspx,"['Viandes Poissons', 'Boucherie', 'Veau']",,paupiette de veau 3 3,3661112800277,False
0.6,kg,11.35,18.92,False,11.35,,Veau : Rôti *** 600g,https://fd4-photos.leclercdrive.fr/image.ashx?id=734687&use=l&cat=p&typeid=i,,11.35 €,18.92 € / kg,24466,11.35 €,Veau,Viandes Poissons,Boucherie,https://fd4-courses.leclercdrive.fr/magasin-127811-Bois-dArcy/fiche-produits-24466-Veau-Roti-.aspx,"['Viandes Poissons', 'Boucherie', 'Veau']",,veau rôti,3266110093159,False
0.6,kg,9.95,16.58,False,9.95,,Veau sauté *** à mijoter - 600g,https://fd4-photos.leclercdrive.fr/image.ashx?id=734695&use=l&cat=p&typeid=i,,9.95 €,16.58 € / kg,7177,9.95 €,Veau,Viandes Poissons,Boucherie,https://fd4-courses.leclercdrive.fr/magasin-127811-Bois-dArcy/fiche-produits-7177-Veau-saute-.aspx,"['Viandes Poissons', 'Boucherie', 'Veau']",,veau sauté,3266110093043,false
0.28,kg,6.34,22.64,False,6.34,,Agneau : Côte ***  A griller x3 - 280g,https://fd4-photos.leclercdrive.fr/image.ashx?id=608420&use=l&cat=p&typeid=i,France,6.34 €,22.64 € / kg,24467,6.34 €,Agneau,Viandes Poissons,Boucherie,https://fd4-courses.leclercdrive.fr/magasin-127811-Bois-dArcy/fiche-produits-24467-Agneau-Cote-.aspx,"['Viandes Poissons', 'Boucherie', 'Agneau']",,agneau côte sarasin île 3,3266110093166,False
0.32,kg,7.17,22.41,False,7.17,,Agneau 2x gigot *** Tranché à griller - 320g,https://fd4-photos.leclercdrive.fr/image.ashx?id=743115&use=l&cat=p&typeid=i,UE,7.17 €,22.41 € / kg,24468,7.17 €,Agneau,Viandes Poissons,Boucherie,https://fd4-courses.leclercdrive.fr/magasin-127811-Bois-dArcy/fiche-produits-24468-Agneau-2x-gigot-.aspx,"['Viandes Poissons', 'Boucherie', 'Agneau']",,agneau gigot île 3,3266110093180,False
0.24,kg,4.66,19.42,False,4.66,,Agneau x3 poitrine *  à griller - 240g,https://fd4-photos.leclercdrive.fr/image.ashx?id=628906&use=l&cat=p&typeid=i,,4.66 €,19.42 € / kg,31374,4.66 €,Agneau,Viandes Poissons,Boucherie,https://fd4-courses.leclercdrive.fr/magasin-127811-Bois-dArcy/fiche-produits-31374-Agneau-x3-poitrine-.aspx,"['Viandes Poissons', 'Boucherie', 'Agneau']",,agneau 3 poitrine île,3266110097652,False
0.4,kg,4.16,10.4,False,4.16,,Porc : Poitrine tranchée x4 Origine France - 400 g,https://fd4-photos.leclercdrive.fr/image.ashx?id=727845&use=l&cat=p&typeid=i,,4.16 €,10.40 € / kg,27496,4.16 €,Porc,Viandes Poissons,Boucherie,https://fd4-courses.leclercdrive.fr/magasin-127811-Bois-dArcy/fiche-produits-27496-Porc-Poitrine-tranchee-x4.aspx,"['Viandes Poissons', 'Boucherie', 'Porc']",,porc poitrine gin mogette,3266110094538,False
0.17,kg,3.21,18.88,False,3.21,,Côte Échine Porc Label Rouge Sans os - 170g,https://fd4-photos.leclercdrive.fr/image.ashx?id=1594946&use=l&cat=p&typeid=i,,3.21 €,18.88 € / kg,85464,3.21 €,Porc,Viandes Poissons,Boucherie,https://fd4-courses.leclercdrive.fr/magasin-127811-Bois-dArcy/fiche-produits-85464-Cote-Echine-Porc-Label-Rouge.aspx,"['Viandes Poissons', 'Boucherie', 'Porc']",,côte échine porc la rouge osso,3497720367846,False
0.68,kg,4.82,7.09,False,4.82,,Porc : Côte échine x4 Origine France - 680g,https://fd4-photos.leclercdrive.fr/image.ashx?id=791940&use=l&cat=p&typeid=i,,4.82 €,7.09 € / kg,27061,4.82 €,Porc,Viandes Poissons,Boucherie,https://fd4-courses.leclercdrive.fr/magasin-127811-Bois-dArcy/fiche-produits-27061-Porc-Cote-echine-x4.aspx,"['Viandes Poissons', 'Boucherie', 'Porc']",,porc côte échine gin,3266110094446,False
1.02,kg,6.76,6.63,False,6.76,,Porc : Côte échine x6 Origine France - ,https://fd4-photos.leclercdrive.fr/image.ashx?id=727841&use=l&cat=p&typeid=i,,6.76 €,6.63 € / kg,27497,6.76 €,Porc,Viandes Poissons,Boucherie,https://fd4-courses.leclercdrive.fr/magasin-127811-Bois-dArcy/fiche-produits-27497-Porc-Cote-echine-x6.aspx,"['Viandes Poissons', 'Boucherie', 'Porc']",,porc côte échine gin,3266110094545,False
0.34,kg,2.5,7.35,False,2.5,,Porc : Côte échine x2 Origine France - 340g,https://fd4-photos.leclercdrive.fr/image.ashx?id=727861&use=l&cat=p&typeid=i,,2.50 €,7.35 € / kg,27060,2.50 €,Porc,Viandes Poissons,Boucherie,https://fd4-courses.leclercdrive.fr/magasin-127811-Bois-dArcy/fiche-produits-27060-Porc-Cote-echine-x2.aspx,"['Viandes Poissons', 'Boucherie', 'Porc']",,porc côte échine gin 3,3266110094439,False
0.17,kg,3.21,18.88,False,3.21,,Côte première Label Rouge Sans os - 170g,https://fd4-photos.leclercdrive.fr/image.ashx?id=1580574&use=l&cat=p&typeid=i,,3.21 €,18.88 € / kg,85463,3.21 €,Porc,Viandes Poissons,Boucherie,https://fd4-courses.leclercdrive.fr/magasin-127811-Bois-dArcy/fiche-produits-85463-Cote-premiere-Label-Rouge.aspx,"['Viandes Poissons', 'Boucherie', 'Porc']",,côte la rouge osso,3497720367853,False
0.9,kg,7.34,8.16,False,7.34,,Porc : Côte première x6 Origine France - 900g,https://fd4-photos.leclercdrive.fr/image.ashx?id=727837&use=l&cat=p&typeid=i,,7.34 €,8.16 € / kg,27498,7.34 €,Porc,Viandes Poissons,Boucherie,https://fd4-courses.leclercdrive.fr/magasin-127811-Bois-dArcy/fiche-produits-27498-Porc-Cote-premiere-x6.aspx,"['Viandes Poissons', 'Boucherie', 'Porc']",,porc côte gin,3266110094552,false
0.6,kg,5.58,9.3,False,5.58,,Porc : Côte première x4 Origine France - 600g,https://fd4-photos.leclercdrive.fr/image.ashx?id=727893&use=l&cat=p&typeid=i,,5.58 €,9.30 € / kg,26237,5.58 €,Porc,Viandes Poissons,Boucherie,https://fd4-courses.leclercdrive.fr/magasin-127811-Bois-dArcy/fiche-produits-26237-Porc-Cote-premiere-x4.aspx,"['Viandes Poissons', 'Boucherie', 'Porc']",,porc côte gin,3266110093609,False
0.3,kg,2.86,9.53,False,2.86,,Porc : Côte première x2 Origine France - 300g,https://fd4-photos.leclercdrive.fr/image.ashx?id=727889&use=l&cat=p&typeid=i,,2.86 €,9.53 € / kg,17635,2.86 €,Porc,Viandes Poissons,Boucherie,https://fd4-courses.leclercdrive.fr/magasin-127811-Bois-dArcy/fiche-produits-17635-Porc-Cote-premiere-x2.aspx,"['Viandes Poissons', 'Boucherie', 'Porc']",,porc côte gin 3,3266110093623,False
0.22,kg,2.86,13.0,False,2.86,,Porc : Côte sans os x2 220g,https://fd4-photos.leclercdrive.fr/image.ashx?id=727853&use=l&cat=p&typeid=i,France,2.86 €,13.00 € / kg,27055,2.86 €,Porc,Viandes Poissons,Boucherie,https://fd4-courses.leclercdrive.fr/magasin-127811-Bois-dArcy/fiche-produits-27055-Porc-Cote-sans-os-x2.aspx,"['Viandes Poissons', 'Boucherie', 'Porc']",,porc côte osso,3266110094453,False
0.44,kg,4.16,9.45,False,4.16,,Porc : Côte sans os x4 Origine France - 440g,https://fd4-photos.leclercdrive.fr/image.ashx?id=734675&use=l&cat=p&typeid=i,,4.16 €,9.45 € / kg,27057,4.16 €,Porc,Viandes Poissons,Boucherie,https://fd4-courses.leclercdrive.fr/magasin-127811-Bois-dArcy/fiche-produits-27057-Porc-Cote-sans-os-x4.aspx,"['Viandes Poissons', 'Boucherie', 'Porc']",,porc côte osso gin,3266110094415,False
0.4,kg,5.14,12.85,False,5.14,,Porc : Escalope de jambon x4 Origine France - 400g,https://fd4-photos.leclercdrive.fr/image.ashx?id=727865&use=l&cat=p&typeid=i,,5.14 €,12.85 € / kg,27058,5.14 €,Porc,Viandes Poissons,Boucherie,https://fd4-courses.leclercdrive.fr/magasin-127811-Bois-dArcy/fiche-produits-27058-Porc-Escalope-de-jambon-x4.aspx,"['Viandes Poissons', 'Boucherie', 'Porc']",,porc escalope de jambon gin,3266110094422,False
0.78,kg,6.07,7.78,False,6.07,Férial,Porc : Paupiette Férial x6 780g,https://fd4-photos.leclercdrive.fr/image.ashx?id=1664384&use=l&cat=p&typeid=i,,6.07 €,7.78 € / kg,18347,6.07 €,Porc,Viandes Poissons,Boucherie,https://fd4-courses.leclercdrive.fr/magasin-127811-Bois-dArcy/fiche-produits-18347-Porc-Paupiette-Ferial-x6.aspx,"['Viandes Poissons', 'Boucherie', 'Porc']",,porc paupiette,3661112083243,False
0.39,kg,4.53,11.62,False,4.53,,Paupiettes de porc Ferial x3 - 390g,https://fd4-photos.leclercdrive.fr/image.ashx?id=1010367&use=l&cat=p&typeid=i,,4.53 €,11.62 € / kg,53651,4.53 €,Porc,Viandes Poissons,Boucherie,https://fd4-courses.leclercdrive.fr/magasin-127811-Bois-dArcy/fiche-produits-53651-Paupiettes-de-porc-Ferial.aspx,"['Viandes Poissons', 'Boucherie', 'Porc']",,paupiette de porc 3 3,3661112800253,False
0.6,kg,7.1,11.83,False,7.1,,Porc : Rôti label rouge Origine France - 600g,https://fd4-photos.leclercdrive.fr/image.ashx?id=666304&use=l&cat=p&typeid=i,,7.10 €,11.83 € / kg,33731,7.10 €,Porc,Viandes Poissons,Boucherie,https://fd4-courses.leclercdrive.fr/magasin-127811-Bois-dArcy/fiche-produits-33731-Porc-Roti-label-rouge.aspx,"['Viandes Poissons', 'Boucherie', 'Porc']",,porc rôti la rouge gin,3266110094927,False
0.6,kg,7.17,11.95,False,7.17,,Porc : Rôti carré sans os Barde Origine France - 600g,https://fd4-photos.leclercdrive.fr/image.ashx?id=727881&use=l&cat=p&typeid=i,,7.17 €,11.95 € / kg,7418,7.17 €,Porc,Viandes Poissons,Boucherie,https://fd4-courses.leclercdrive.fr/magasin-127811-Bois-dArcy/fiche-produits-7418-Porc-Roti-carre-sans-os-Barde.aspx,"['Viandes Poissons', 'Boucherie', 'Porc']",,porc rôti carré osso bar gin,3266110093661,False
0.85,kg,9.0,10.59,False,9.0,,Porc : Rôti fumé Origine France - 850g,https://fd4-photos.leclercdrive.fr/image.ashx?id=727897&use=l&cat=p&typeid=i,,9.00 €,10.59 € / kg,34169,9.00 €,Porc,Viandes Poissons,Boucherie,https://fd4-courses.leclercdrive.fr/magasin-127811-Bois-dArcy/fiche-produits-34169-Porc-Roti-fume.aspx,"['Viandes Poissons', 'Boucherie', 'Porc']",,porc rôti fumé gin 5,3266110069321,False
0.7,kg,3.95,5.64,False,3.95,,Porc : Jarret demi-sel Origine France - 700g,https://fd4-photos.leclercdrive.fr/image.ashx?id=727909&use=l&cat=p&typeid=i,,3.95 €,5.64 € / kg,34166,3.95 €,Porc,Viandes Poissons,Boucherie,https://fd4-courses.leclercdrive.fr/magasin-127811-Bois-dArcy/fiche-produits-34166-Porc-Jarret-demi-sel.aspx,"['Viandes Poissons', 'Boucherie', 'Porc']",,porc et demi-sel gin,3266110069291,False
0.799,kg,5.94,7.43,False,5.94,,Porc : Demi palette demi-sel Origine France - 800g,https://fd4-photos.leclercdrive.fr/image.ashx?id=727905&use=l&cat=p&typeid=i,,5.94 €,7.43 € / kg,34167,5.94 €,Porc,Viandes Poissons,Boucherie,https://fd4-courses.leclercdrive.fr/magasin-127811-Bois-dArcy/fiche-produits-34167-Porc-Demi-palette-demi-sel.aspx,"['Viandes Poissons', 'Boucherie', 'Porc']",,porc demi-sel île demi-sel gin,3266110069307,False
0.85,kg,6.57,7.73,False,6.57,,Porc : Petit plateau potée Origine France - 850g,https://fd4-photos.leclercdrive.fr/image.ashx?id=727901&use=l&cat=p&typeid=i,,6.57 €,7.73 € / kg,34168,6.57 €,Porc,Viandes Poissons,Boucherie,https://fd4-courses.leclercdrive.fr/magasin-127811-Bois-dArcy/fiche-produits-34168-Porc-Petit-plateau-potee.aspx,"['Viandes Poissons', 'Boucherie', 'Porc']",,porc petit plat compote gin 5,3266110069314,False
0.2,kg,4.72,23.6,False,4.72,,Filet mignon de Porc Label Rouge - 200g,https://fd4-photos.leclercdrive.fr/image.ashx?id=1595399&use=l&cat=p&typeid=i,,4.72 €,23.60 € / kg,85465,4.72 €,Porc,Viandes Poissons,Boucherie,https://fd4-courses.leclercdrive.fr/magasin-127811-Bois-dArcy/fiche-produits-85465-Filet-mignon-de-Porc.aspx,"['Viandes Poissons', 'Boucherie', 'Porc']",,filet mignon de porc la rouge,3497720367877,False
0.95,kg,15.95,16.79,False,15.95,,Porc : Filet mignon x2 Origine France - 950g,https://fd4-photos.leclercdrive.fr/image.ashx?id=727885&use=l&cat=p&typeid=i,,15.95 €,16.79 € / kg,17636,15.95 €,Porc,Viandes Poissons,Boucherie,https://fd4-courses.leclercdrive.fr/magasin-127811-Bois-dArcy/fiche-produits-17636-Porc-Filet-mignon-x2.aspx,"['Viandes Poissons', 'Boucherie', 'Porc']",,porc filet mignon gin 5,3266110093630,False
0.6,kg,5.22,8.7,False,5.22,,Porc : sauté Origine France - 600g,https://fd4-photos.leclercdrive.fr/image.ashx?id=727877&use=l&cat=p&typeid=i,,5.22 €,8.70 € / kg,7307,5.22 €,Porc,Viandes Poissons,Boucherie,https://fd4-courses.leclercdrive.fr/magasin-127811-Bois-dArcy/fiche-produits-7307-Porc-saute.aspx,"['Viandes Poissons', 'Boucherie', 'Porc']",,porc sauté gin,3266110093883,False
0.2,kg,3.34,16.7,False,3.34,Bio Village,Steak haché Bio Village 5%mg - 2x100g,https://fd4-photos.leclercdrive.fr/image.ashx?id=1072046&use=l&cat=p&typeid=i,,3.34 €,16.70 € / kg,26464,3.34 €,Viande hachée et Farce,Viandes Poissons,Boucherie,https://fd4-courses.leclercdrive.fr/magasin-127811-Bois-dArcy/fiche-produits-26464-Steak-hache-Bio-Village.aspx,"['Viandes Poissons', 'Boucherie', 'Viande hachée et Farce']",,steak haché la 5,3661112090678,False
0.2,kg,2.96,14.8,False,2.96,Bio Village,Steak haché Bio Village 15%mg - 2x100g,https://fd4-photos.leclercdrive.fr/image.ashx?id=1072049&use=l&cat=p&typeid=i,,2.96 €,14.80 € / kg,26465,2.96 €,Viande hachée et Farce,Viandes Poissons,Boucherie,https://fd4-courses.leclercdrive.fr/magasin-127811-Bois-dArcy/fiche-produits-26465-Steak-hache-Bio-Village.aspx,"['Viandes Poissons', 'Boucherie', 'Viande hachée et Farce']",,steak haché la 5,3661112090685,False
0.25,kg,3.35,13.4,False,3.35,Bio Village,Steak haché Bio Village 15 % mg façon bouchère - 2x125g,https://fd4-photos.leclercdrive.fr/image.ashx?id=1072043&use=l&cat=p&typeid=i,,3.35 €,13.40 € / kg,27365,3.35 €,Viande hachée et Farce,Viandes Poissons,Boucherie,https://fd4-courses.leclercdrive.fr/magasin-127811-Bois-dArcy/fiche-produits-27365-Steak-hache-Bio-Village-15-mg.aspx,"['Viandes Poissons', 'Boucherie', 'Viande hachée et Farce']",,steak haché la 5 5,3661112090630,False
0.2,kg,3.35,16.75,False,3.35,Charal,Steak haché 15%mg Bio Charal  Viande bovine - 2x100g,https://fd4-photos.leclercdrive.fr/image.ashx?id=1577658&use=l&cat=p&typeid=i,,3.35 €,16.75 € / kg,3916,3.35 €,Viande hachée et Farce,Viandes Poissons,Boucherie,https://fd4-courses.leclercdrive.fr/magasin-127811-Bois-dArcy/fiche-produits-3916-Steak-hache-15mg-Bio-Charal-.aspx,"['Viandes Poissons', 'Boucherie', 'Viande hachée et Farce']",,steak haché 5 viande vin,3181232220163,False
0.24,kg,4.4,18.33,False,4.4,Charal,Steak haché 5%mg Charal Façon bouchère Bio x2 - 240g,https://fd4-photos.leclercdrive.fr/image.ashx?id=1735077&use=l&cat=p&typeid=i,,4.40 €,18.33 € / kg,55319,4.40 €,Viande hachée et Farce,Viandes Poissons,Boucherie,https://fd4-courses.leclercdrive.fr/magasin-127811-Bois-dArcy/fiche-produits-55319-Steak-hache-5mg-Charal.aspx,"['Viandes Poissons', 'Boucherie', 'Viande hachée et Farce']",,steak haché 5,3181238951047,False
0.25,kg,2.4,9.6,False,2.4,Socopa,Steak haché du chef Socopa Spécial burger 15%mg - 2x125g,https://fd4-photos.leclercdrive.fr/image.ashx?id=1714690&use=l&cat=p&typeid=i,,2.40 €,9.60 € / kg,56887,2.40 €,Viande hachée et Farce,Viandes Poissons,Boucherie,https://fd4-courses.leclercdrive.fr/magasin-127811-Bois-dArcy/fiche-produits-56887-Steak-hache-du-chef-Socopa.aspx,"['Viandes Poissons', 'Boucherie', 'Viande hachée et Farce']",,steak haché fondue burger 5 5,3039050337474,False
0.25,kg,2.99,11.96,False,2.99,,Steak haché Ferial Façon bouchère VBF - 2x125g,https://fd4-photos.leclercdrive.fr/image.ashx?id=1724566&use=l&cat=p&typeid=i,,2.99 €,11.96 € / kg,49055,2.99 €,Viande hachée et Farce,Viandes Poissons,Boucherie,https://fd4-courses.leclercdrive.fr/magasin-127811-Bois-dArcy/fiche-produits-49055-Steak-hache-Ferial.aspx,"['Viandes Poissons', 'Boucherie', 'Viande hachée et Farce']",,steak haché 5,3661112084127,False
0.25,kg,3.25,13.0,False,3.25,Férial,Steak haché 5%mg Férial façon bouchère VBF 2x125g,https://fd4-photos.leclercdrive.fr/image.ashx?id=1092607&use=l&cat=p&typeid=i,,3.25 €,13.00 € / kg,27108,3.25 €,Viande hachée et Farce,Viandes Poissons,Boucherie,https://fd4-courses.leclercdrive.fr/magasin-127811-Bois-dArcy/fiche-produits-27108-Steak-hache-5mg-Ferial.aspx,"['Viandes Poissons', 'Boucherie', 'Viande hachée et Farce']",,steak haché 5 5,3661112090609,False
0.4,kg,4.95,12.38,False,4.95,Férial,Steak haché Férial  5%mg - 4x100g,https://fd4-photos.leclercdrive.fr/image.ashx?id=1219195&use=l&cat=p&typeid=i,,4.95 €,12.38 € / kg,16767,4.95 €,Viande hachée et Farce,Viandes Poissons,Boucherie,https://fd4-courses.leclercdrive.fr/magasin-127811-Bois-dArcy/fiche-produits-16767-Steak-hache-Ferial.aspx,"['Viandes Poissons', 'Boucherie', 'Viande hachée et Farce']",,steak haché 5,3661112092382,False
0.25,kg,3.26,13.04,False,3.26,Férial,Steak haché Férial  5%mg - 2x125g,https://fd4-photos.leclercdrive.fr/image.ashx?id=1219189&use=l&cat=p&typeid=i,,3.26 €,13.04 € / kg,16744,3.26 €,Viande hachée et Farce,Viandes Poissons,Boucherie,https://fd4-courses.leclercdrive.fr/magasin-127811-Bois-dArcy/fiche-produits-16744-Steak-hache-Ferial-.aspx,"['Viandes Poissons', 'Boucherie', 'Viande hachée et Farce']",,steak haché 5 5,3661112092368,False
0.4,kg,4.54,11.35,False,4.54,Férial,Steak haché Férial  15%mg - 4x100g,https://fd4-photos.leclercdrive.fr/image.ashx?id=1219198&use=l&cat=p&typeid=i,,4.54 €,11.35 € / kg,28424,4.54 €,Viande hachée et Farce,Viandes Poissons,Boucherie,https://fd4-courses.leclercdrive.fr/magasin-127811-Bois-dArcy/fiche-produits-28424-Steak-hache-Ferial-.aspx,"['Viandes Poissons', 'Boucherie', 'Viande hachée et Farce']",,steak haché 5,3661112092399,False
0.5,kg,5.18,10.36,False,5.18,Férial,Steak haché FB Char Férial 12%mg - 100MVBF - 4x125g,https://fd4-photos.leclercdrive.fr/image.ashx?id=1724563&use=l&cat=p&typeid=i,,5.18 €,10.36 € / kg,58645,5.18 €,Viande hachée et Farce,Viandes Poissons,Boucherie,https://fd4-courses.leclercdrive.fr/magasin-127811-Bois-dArcy/fiche-produits-58645-Steak-hache-FB-Char-Ferial.aspx,"['Viandes Poissons', 'Boucherie', 'Viande hachée et Farce']",,steak haché charcuterie 5,3661112091774,False
